2023-08-08 18:53:55,662 - BARKLY-OOS (CAERLEON) - INFO - ********** AST-GCN model training started at BARKLY-OOS (CAERLEON)
2023-08-08 18:53:55,662 - BARKLY-OOS (CAERLEON) - INFO - Starting data preprocessing for station BARKLY-OOS (CAERLEON)
2023-08-08 18:53:55,888 - BARKLY-OOS (CAERLEON) - DEBUG - Starting to train the model
2023-08-08 18:54:18,306 - BARKLY-OOS (CAERLEON) - INFO - Model Summary:
Model: "model_3"
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 input_4 (InputLayer)        [(None, 10, 1, 40)]       0         
                                                                 
 gcn_cell_3 (GcnCell)        (None, 10, 63)            21485     
                                                                 
 reshape_3 (Reshape)         (None, 63, 10)            0         
                                                                 
 lstm_3 (LSTM)               (None, 64)                19200     
                                                                 
 dense_7 (Dense)             (None, 40)                2600      
                                                                 
=================================================================
Total params: 43,285
Trainable params: 43,285
Non-trainable params: 0
_________________________________________________________________

2023-08-08 18:54:18,307 - BARKLY-OOS (CAERLEON) - INFO - Epoch 1 loss: 0.2902088761329651
2023-08-08 18:54:18,307 - BARKLY-OOS (CAERLEON) - INFO - Epoch 1 val_loss: 0.26299625635147095
2023-08-08 18:54:18,431 - BARKLY-OOS (CAERLEON) - INFO - Saving the results of predictions to Results/ASTGCN/3 Hour Forecast/BARKLY-OOS (CAERLEON)/Predictions/result.csv
2023-08-08 18:55:29,625 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-20 19:00:00 Index 475 - Actual: 0.8421052631578947, Predicted: 0.41204553842544556
2023-08-08 18:55:29,771 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-20 20:00:00 Index 476 - Actual: 0.7894736842105257, Predicted: 0.413499653339386
2023-08-08 18:55:29,922 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-20 21:00:00 Index 477 - Actual: 0.7846889952153102, Predicted: 0.3896472752094269
2023-08-08 18:55:30,062 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-20 22:00:00 Index 478 - Actual: 0.7177033492822966, Predicted: 0.39761364459991455
2023-08-08 18:55:30,203 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-20 23:00:00 Index 479 - Actual: 0.4449760765550259, Predicted: 0.4818902611732483
2023-08-08 18:55:30,346 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 00:00:00 Index 480 - Actual: 0.6666666666666714, Predicted: 0.3958364427089691
2023-08-08 18:55:30,487 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 01:00:00 Index 481 - Actual: 0.6410256410256494, Predicted: 0.3413369357585907
2023-08-08 18:55:30,629 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 02:00:00 Index 482 - Actual: 0.6410256410256352, Predicted: 0.4448259174823761
2023-08-08 18:55:30,771 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 03:00:00 Index 483 - Actual: 0.5499999999999972, Predicted: 0.4096141755580902
2023-08-08 18:55:30,915 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 04:00:00 Index 484 - Actual: 0.4819277108433795, Predicted: 0.5284590125083923
2023-08-08 18:55:31,056 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 05:00:00 Index 485 - Actual: 0.3975903614457792, Predicted: 0.4329971373081207
2023-08-08 18:55:31,197 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 06:00:00 Index 486 - Actual: 0.2891566265060135, Predicted: 0.3937855064868927
2023-08-08 18:55:31,339 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 07:00:00 Index 487 - Actual: 0.26506024096386227, Predicted: 0.4169657826423645
2023-08-08 18:55:31,480 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 08:00:00 Index 488 - Actual: 0.3855421686747178, Predicted: 0.4023256301879883
2023-08-08 18:55:31,622 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 09:00:00 Index 489 - Actual: 0.36144578313253817, Predicted: 0.35137587785720825
2023-08-08 18:55:31,763 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 10:00:00 Index 490 - Actual: 0.5079365079365081, Predicted: 0.43477708101272583
2023-08-08 18:55:31,905 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 11:00:00 Index 491 - Actual: 0.3650793650793651, Predicted: 0.3417937755584717
2023-08-08 18:55:32,047 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 12:00:00 Index 492 - Actual: 0.3174603174603172, Predicted: 0.4449460506439209
2023-08-08 18:55:32,193 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 13:00:00 Index 493 - Actual: 0.2539682539682535, Predicted: 0.3590329885482788
2023-08-08 18:55:32,340 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 14:00:00 Index 494 - Actual: 0.2063492063492065, Predicted: 0.4475364089012146
2023-08-08 18:55:32,483 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 15:00:00 Index 495 - Actual: 0.2857142857142856, Predicted: 0.4784736633300781
2023-08-08 18:55:32,627 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 16:00:00 Index 496 - Actual: 0.2698412698412702, Predicted: 0.45272183418273926
2023-08-08 18:55:32,772 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 17:00:00 Index 497 - Actual: 0.34920634920634885, Predicted: 0.3469253480434418
2023-08-08 18:55:32,913 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 18:00:00 Index 498 - Actual: 0.8571428571428572, Predicted: 0.47502627968788147
2023-08-08 18:55:33,057 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 19:00:00 Index 499 - Actual: 0.9558823529411764, Predicted: 0.32787561416625977
2023-08-08 18:55:33,199 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 20:00:00 Index 500 - Actual: 0.0, Predicted: 0.37151041626930237
2023-08-08 18:55:33,345 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 21:00:00 Index 501 - Actual: 0.0625, Predicted: 0.43176794052124023
2023-08-08 18:55:33,486 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 22:00:00 Index 502 - Actual: 0.0, Predicted: 0.36494266986846924
2023-08-08 18:55:33,628 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-21 23:00:00 Index 503 - Actual: 0.0, Predicted: 0.3427971303462982
2023-08-08 18:55:33,769 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 00:00:00 Index 504 - Actual: 0.0, Predicted: 0.4491559863090515
2023-08-08 18:55:33,914 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 01:00:00 Index 505 - Actual: 0.0, Predicted: 0.46444910764694214
2023-08-08 18:55:34,068 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 02:00:00 Index 506 - Actual: 0.0, Predicted: 0.3658831715583801
2023-08-08 18:55:34,209 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 03:00:00 Index 507 - Actual: 0.0, Predicted: 0.4358397126197815
2023-08-08 18:55:34,349 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 04:00:00 Index 508 - Actual: 0.0, Predicted: 0.4171876907348633
2023-08-08 18:55:34,490 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 05:00:00 Index 509 - Actual: 0.5000000000000142, Predicted: 0.43869301676750183
2023-08-08 18:55:34,632 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 06:00:00 Index 510 - Actual: 0.5978835978835981, Predicted: 0.431515097618103
2023-08-08 18:55:34,787 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 07:00:00 Index 511 - Actual: 0.7559808612440193, Predicted: 0.39315271377563477
2023-08-08 18:55:34,955 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 08:00:00 Index 512 - Actual: 0.7320574162679439, Predicted: 0.32585978507995605
2023-08-08 18:55:35,100 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 09:00:00 Index 513 - Actual: 0.7799043062200965, Predicted: 0.40609011054039
2023-08-08 18:55:35,240 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 10:00:00 Index 514 - Actual: 0.8421052631578947, Predicted: 0.3809625208377838
2023-08-08 18:55:35,381 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 11:00:00 Index 515 - Actual: 0.7894736842105265, Predicted: 0.4099280834197998
2023-08-08 18:55:35,522 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 12:00:00 Index 516 - Actual: 0.784688995215312, Predicted: 0.4111074209213257
2023-08-08 18:55:35,665 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 13:00:00 Index 517 - Actual: 0.7177033492822957, Predicted: 0.38596323132514954
2023-08-08 18:55:35,806 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 14:00:00 Index 518 - Actual: 0.44497607655502414, Predicted: 0.3981720507144928
2023-08-08 18:55:35,948 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 15:00:00 Index 519 - Actual: 0.35885167464114964, Predicted: 0.4774027466773987
2023-08-08 18:55:36,090 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 16:00:00 Index 520 - Actual: 0.6410256410256352, Predicted: 0.3949035108089447
2023-08-08 18:55:36,235 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 17:00:00 Index 521 - Actual: 0.6410256410256494, Predicted: 0.34019702672958374
2023-08-08 18:55:36,377 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 18:00:00 Index 522 - Actual: 0.5641025641025408, Predicted: 0.4508551359176636
2023-08-08 18:55:36,527 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 19:00:00 Index 523 - Actual: 0.5, Predicted: 0.40678855776786804
2023-08-08 18:55:36,674 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 20:00:00 Index 524 - Actual: 0.3975903614457792, Predicted: 0.5271662473678589
2023-08-08 18:55:36,819 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 21:00:00 Index 525 - Actual: 0.2891566265060419, Predicted: 0.430346816778183
2023-08-08 18:55:36,963 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 22:00:00 Index 526 - Actual: 0.26506024096386227, Predicted: 0.3956318795681
2023-08-08 18:55:37,113 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-22 23:00:00 Index 527 - Actual: 0.3855421686747036, Predicted: 0.4173583984375
2023-08-08 18:55:37,257 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 00:00:00 Index 528 - Actual: 0.36144578313253817, Predicted: 0.40148985385894775
2023-08-08 18:55:37,410 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 01:00:00 Index 529 - Actual: 0.3734939759036422, Predicted: 0.3529113829135895
2023-08-08 18:55:37,576 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 02:00:00 Index 530 - Actual: 0.3650793650793651, Predicted: 0.4362888038158417
2023-08-08 18:55:37,719 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 03:00:00 Index 531 - Actual: 0.3174603174603172, Predicted: 0.34228602051734924
2023-08-08 18:55:37,861 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 04:00:00 Index 532 - Actual: 0.25396825396825395, Predicted: 0.44521334767341614
2023-08-08 18:55:38,002 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 05:00:00 Index 533 - Actual: 0.20634920634920606, Predicted: 0.35781484842300415
2023-08-08 18:55:38,145 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 06:00:00 Index 534 - Actual: 0.28571428571428603, Predicted: 0.44764432311058044
2023-08-08 18:55:38,286 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 07:00:00 Index 535 - Actual: 0.26984126984126977, Predicted: 0.47617098689079285
2023-08-08 18:55:38,427 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 08:00:00 Index 536 - Actual: 0.3492063492063493, Predicted: 0.44914510846138
2023-08-08 18:55:38,567 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 09:00:00 Index 537 - Actual: 0.8571428571428568, Predicted: 0.3476693332195282
2023-08-08 18:55:38,708 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 10:00:00 Index 538 - Actual: 0.9523809523809526, Predicted: 0.4747776985168457
2023-08-08 18:55:38,848 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 11:00:00 Index 539 - Actual: 0.8529411764705881, Predicted: 0.32568031549453735
2023-08-08 18:55:39,005 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 12:00:00 Index 540 - Actual: 0.0625, Predicted: 0.3711417615413666
2023-08-08 18:55:39,147 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 13:00:00 Index 541 - Actual: 0.0, Predicted: 0.4323427081108093
2023-08-08 18:55:39,288 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 14:00:00 Index 542 - Actual: 0.0, Predicted: 0.3659893870353699
2023-08-08 18:55:39,428 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 15:00:00 Index 543 - Actual: 0.0, Predicted: 0.3444754481315613
2023-08-08 18:55:39,570 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 16:00:00 Index 544 - Actual: 0.0, Predicted: 0.45065224170684814
2023-08-08 18:55:39,714 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 17:00:00 Index 545 - Actual: 0.0, Predicted: 0.4670924246311188
2023-08-08 18:55:39,861 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 18:00:00 Index 546 - Actual: 0.0, Predicted: 0.36730411648750305
2023-08-08 18:55:40,006 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 19:00:00 Index 547 - Actual: 0.0, Predicted: 0.43606531620025635
2023-08-08 18:55:40,149 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 20:00:00 Index 548 - Actual: 0.5, Predicted: 0.41401374340057373
2023-08-08 18:55:40,295 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 21:00:00 Index 549 - Actual: 0.1875000000000142, Predicted: 0.4375764727592468
2023-08-08 18:55:40,438 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 22:00:00 Index 550 - Actual: 0.7301587301587311, Predicted: 0.4326690137386322
2023-08-08 18:55:40,590 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-23 23:00:00 Index 551 - Actual: 0.7320574162679439, Predicted: 0.39594534039497375
2023-08-08 18:55:40,736 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 00:00:00 Index 552 - Actual: 0.7799043062200965, Predicted: 0.33278682827949524
2023-08-08 18:55:40,880 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 01:00:00 Index 553 - Actual: 0.8421052631578938, Predicted: 0.40541723370552063
2023-08-08 18:55:41,027 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 02:00:00 Index 554 - Actual: 0.7894736842105265, Predicted: 0.3839826285839081
2023-08-08 18:55:41,167 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 03:00:00 Index 555 - Actual: 0.7846889952153111, Predicted: 0.4068402051925659
2023-08-08 18:55:41,310 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 04:00:00 Index 556 - Actual: 0.7177033492822975, Predicted: 0.41054853796958923
2023-08-08 18:55:41,454 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 05:00:00 Index 557 - Actual: 0.44497607655502414, Predicted: 0.3827453553676605
2023-08-08 18:55:41,595 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 06:00:00 Index 558 - Actual: 0.35885167464114964, Predicted: 0.3992502689361572
2023-08-08 18:55:41,735 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 07:00:00 Index 559 - Actual: 0.411483253588516, Predicted: 0.4736108183860779
2023-08-08 18:55:41,876 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 08:00:00 Index 560 - Actual: 0.6410256410256352, Predicted: 0.39395758509635925
2023-08-08 18:55:42,017 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 09:00:00 Index 561 - Actual: 0.5641025641025834, Predicted: 0.33887869119644165
2023-08-08 18:55:42,172 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 10:00:00 Index 562 - Actual: 0.512820512820511, Predicted: 0.4551997184753418
2023-08-08 18:55:42,314 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 11:00:00 Index 563 - Actual: 0.4124999999999943, Predicted: 0.40684863924980164
2023-08-08 18:55:42,455 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 12:00:00 Index 564 - Actual: 0.2891566265060277, Predicted: 0.5246710777282715
2023-08-08 18:55:42,598 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 13:00:00 Index 565 - Actual: 0.26506024096386227, Predicted: 0.4283134341239929
2023-08-08 18:55:42,814 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 14:00:00 Index 566 - Actual: 0.3855421686747036, Predicted: 0.39999547600746155
2023-08-08 18:55:42,994 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 15:00:00 Index 567 - Actual: 0.36144578313252396, Predicted: 0.41669997572898865
2023-08-08 18:55:43,155 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 16:00:00 Index 568 - Actual: 0.373493975903628, Predicted: 0.3990372121334076
2023-08-08 18:55:43,310 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 17:00:00 Index 569 - Actual: 0.43373493975906285, Predicted: 0.35713064670562744
2023-08-08 18:55:43,463 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 18:00:00 Index 570 - Actual: 0.31746031746031766, Predicted: 0.4359707236289978
2023-08-08 18:55:43,616 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 19:00:00 Index 571 - Actual: 0.25396825396825395, Predicted: 0.3427933156490326
2023-08-08 18:55:43,769 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 20:00:00 Index 572 - Actual: 0.20634920634920606, Predicted: 0.4457557201385498
2023-08-08 18:55:43,922 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 21:00:00 Index 573 - Actual: 0.2857142857142856, Predicted: 0.358837366104126
2023-08-08 18:55:44,076 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 22:00:00 Index 574 - Actual: 0.2698412698412702, Predicted: 0.44866943359375
2023-08-08 18:55:44,220 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-24 23:00:00 Index 575 - Actual: 0.3492063492063493, Predicted: 0.47507041692733765
2023-08-08 18:55:44,376 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 00:00:00 Index 576 - Actual: 0.8571428571428572, Predicted: 0.44818708300590515
2023-08-08 18:55:44,531 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 01:00:00 Index 577 - Actual: 0.9523809523809521, Predicted: 0.34951359033584595
2023-08-08 18:55:44,693 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 02:00:00 Index 578 - Actual: 0.8412698412698414, Predicted: 0.4754735231399536
2023-08-08 18:55:44,903 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 03:00:00 Index 579 - Actual: 0.911764705882353, Predicted: 0.3248434066772461
2023-08-08 18:55:45,134 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 04:00:00 Index 580 - Actual: 0.0, Predicted: 0.3703800141811371
2023-08-08 18:55:45,306 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 05:00:00 Index 581 - Actual: 0.0, Predicted: 0.42993563413619995
2023-08-08 18:55:45,579 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 06:00:00 Index 582 - Actual: 0.0, Predicted: 0.3648592531681061
2023-08-08 18:55:45,866 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 07:00:00 Index 583 - Actual: 0.0, Predicted: 0.34483981132507324
2023-08-08 18:55:46,016 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 08:00:00 Index 584 - Actual: 0.0, Predicted: 0.4521414339542389
2023-08-08 18:55:46,236 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 09:00:00 Index 585 - Actual: 0.0, Predicted: 0.47158417105674744
2023-08-08 18:55:46,411 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 10:00:00 Index 586 - Actual: 0.0, Predicted: 0.3696894943714142
2023-08-08 18:55:46,572 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 11:00:00 Index 587 - Actual: 0.4999999999999929, Predicted: 0.43447908759117126
2023-08-08 18:55:46,724 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 12:00:00 Index 588 - Actual: 0.1875, Predicted: 0.4133550226688385
2023-08-08 18:55:46,891 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 13:00:00 Index 589 - Actual: 0.0, Predicted: 0.43584302067756653
2023-08-08 18:55:47,050 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 14:00:00 Index 590 - Actual: 0.7037037037037042, Predicted: 0.43395352363586426
2023-08-08 18:55:47,211 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 15:00:00 Index 591 - Actual: 0.7799043062200965, Predicted: 0.39771994948387146
2023-08-08 18:55:47,364 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 16:00:00 Index 592 - Actual: 0.8421052631578956, Predicted: 0.3366200029850006
2023-08-08 18:55:47,520 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 17:00:00 Index 593 - Actual: 0.7894736842105257, Predicted: 0.4058571755886078
2023-08-08 18:55:47,680 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 18:00:00 Index 594 - Actual: 0.784688995215312, Predicted: 0.3846343457698822
2023-08-08 18:55:47,891 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 19:00:00 Index 595 - Actual: 0.7177033492822975, Predicted: 0.4055369198322296
2023-08-08 18:55:48,080 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 20:00:00 Index 596 - Actual: 0.4449760765550259, Predicted: 0.4130229353904724
2023-08-08 18:55:48,262 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 21:00:00 Index 597 - Actual: 0.35885167464114787, Predicted: 0.38047537207603455
2023-08-08 18:55:48,429 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 22:00:00 Index 598 - Actual: 0.411483253588516, Predicted: 0.40159815549850464
2023-08-08 18:55:48,587 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-25 23:00:00 Index 599 - Actual: 0.40669856459330234, Predicted: 0.46908026933670044
2023-08-08 18:55:48,741 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 00:00:00 Index 600 - Actual: 0.5641025641025692, Predicted: 0.397017240524292
2023-08-08 18:55:48,907 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 01:00:00 Index 601 - Actual: 0.512820512820511, Predicted: 0.3386386036872864
2023-08-08 18:55:49,062 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 02:00:00 Index 602 - Actual: 0.4230769230769056, Predicted: 0.4544656276702881
2023-08-08 18:55:49,212 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 03:00:00 Index 603 - Actual: 0.29999999999998295, Predicted: 0.4118939936161041
2023-08-08 18:55:49,368 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 04:00:00 Index 604 - Actual: 0.26506024096386227, Predicted: 0.5235809683799744
2023-08-08 18:55:49,524 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 05:00:00 Index 605 - Actual: 0.3855421686747178, Predicted: 0.4296429753303528
2023-08-08 18:55:49,685 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 06:00:00 Index 606 - Actual: 0.36144578313253817, Predicted: 0.4024592638015747
2023-08-08 18:55:49,856 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 07:00:00 Index 607 - Actual: 0.3734939759036138, Predicted: 0.4132496416568756
2023-08-08 18:55:50,026 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 08:00:00 Index 608 - Actual: 0.43373493975903443, Predicted: 0.3943104147911072
2023-08-08 18:55:50,213 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 09:00:00 Index 609 - Actual: 0.5783132530120554, Predicted: 0.3630702495574951
2023-08-08 18:55:50,377 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 10:00:00 Index 610 - Actual: 0.25396825396825395, Predicted: 0.43386346101760864
2023-08-08 18:55:50,526 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 11:00:00 Index 611 - Actual: 0.20634920634920606, Predicted: 0.34240099787712097
2023-08-08 18:55:50,681 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 12:00:00 Index 612 - Actual: 0.28571428571428514, Predicted: 0.45092177391052246
2023-08-08 18:55:50,848 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 13:00:00 Index 613 - Actual: 0.26984126984126977, Predicted: 0.36101219058036804
2023-08-08 18:55:51,010 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 14:00:00 Index 614 - Actual: 0.3492063492063493, Predicted: 0.4522373378276825
2023-08-08 18:55:51,229 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 15:00:00 Index 615 - Actual: 0.8571428571428572, Predicted: 0.47725164890289307
2023-08-08 18:55:51,428 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 16:00:00 Index 616 - Actual: 0.9523809523809526, Predicted: 0.4450639486312866
2023-08-08 18:55:51,625 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 17:00:00 Index 617 - Actual: 0.841269841269841, Predicted: 0.35258185863494873
2023-08-08 18:55:51,792 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 18:00:00 Index 618 - Actual: 0.9047619047619049, Predicted: 0.47579848766326904
2023-08-08 18:55:51,958 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 19:00:00 Index 619 - Actual: 0.9411764705882353, Predicted: 0.3259098529815674
2023-08-08 18:55:52,096 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 20:00:00 Index 620 - Actual: 0.0, Predicted: 0.3703330457210541
2023-08-08 18:55:52,240 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 21:00:00 Index 621 - Actual: 0.0, Predicted: 0.41936859488487244
2023-08-08 18:55:52,386 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 22:00:00 Index 622 - Actual: 0.0, Predicted: 0.36600595712661743
2023-08-08 18:55:52,529 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-26 23:00:00 Index 623 - Actual: 0.0, Predicted: 0.34662967920303345
2023-08-08 18:55:52,672 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-27 00:00:00 Index 624 - Actual: 0.0, Predicted: 0.45284223556518555
2023-08-08 18:55:52,818 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-27 01:00:00 Index 625 - Actual: 0.0, Predicted: 0.4781974256038666
