2023-08-08 23:37:20,456 - BARKLY-OOS (CAERLEON) - INFO - ********** AST-GCN model training started at BARKLY-OOS (CAERLEON)
2023-08-08 23:37:20,456 - BARKLY-OOS (CAERLEON) - INFO - Starting data preprocessing for station BARKLY-OOS (CAERLEON)
2023-08-08 23:37:20,682 - BARKLY-OOS (CAERLEON) - DEBUG - Starting to train the model
2023-08-08 23:37:41,800 - BARKLY-OOS (CAERLEON) - INFO - Model Summary:
Model: "model_3"
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 input_4 (InputLayer)        [(None, 10, 1, 40)]       0         
                                                                 
 gcn_cell_3 (GcnCell)        (None, 10, 63)            21485     
                                                                 
 reshape_3 (Reshape)         (None, 63, 10)            0         
                                                                 
 lstm_3 (LSTM)               (None, 64)                19200     
                                                                 
 dense_7 (Dense)             (None, 40)                2600      
                                                                 
=================================================================
Total params: 43,285
Trainable params: 43,285
Non-trainable params: 0
_________________________________________________________________

2023-08-08 23:37:41,800 - BARKLY-OOS (CAERLEON) - INFO - Epoch 1 loss: 0.2774253785610199
2023-08-08 23:37:41,800 - BARKLY-OOS (CAERLEON) - INFO - Epoch 1 val_loss: 0.2518817186355591
2023-08-08 23:37:41,946 - BARKLY-OOS (CAERLEON) - INFO - Saving the results of predictions to Results/ASTGCN/12 Hour Forecast/BARKLY-OOS (CAERLEON)/Predictions/result.csv
2023-08-08 23:38:27,002 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-13 17:00:00 Index 305 - Actual: 0.5000000000000142, Predicted: 0.4365609288215637
2023-08-08 23:38:27,142 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-13 18:00:00 Index 306 - Actual: 0.1875000000000071, Predicted: 0.32086068391799927
2023-08-08 23:38:27,286 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-13 19:00:00 Index 307 - Actual: 0.0, Predicted: 0.4298531115055084
2023-08-08 23:38:27,436 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-13 20:00:00 Index 308 - Actual: 0.0, Predicted: 0.4897705614566803
2023-08-08 23:38:27,574 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-13 21:00:00 Index 309 - Actual: 0.3125, Predicted: 0.3843599855899811
2023-08-08 23:38:27,713 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-13 22:00:00 Index 310 - Actual: 0.825396825396826, Predicted: 0.4974038600921631
2023-08-08 23:38:27,852 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-13 23:00:00 Index 311 - Actual: 0.7894736842105265, Predicted: 0.464547336101532
2023-08-08 23:38:27,992 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 00:00:00 Index 312 - Actual: 0.784688995215312, Predicted: 0.391963392496109
2023-08-08 23:38:28,137 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 01:00:00 Index 313 - Actual: 0.7177033492822957, Predicted: 0.4940774738788605
2023-08-08 23:38:28,285 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 02:00:00 Index 314 - Actual: 0.44497607655502414, Predicted: 0.4150034785270691
2023-08-08 23:38:28,426 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 03:00:00 Index 315 - Actual: 0.35885167464114964, Predicted: 0.4831922948360443
2023-08-08 23:38:28,567 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 04:00:00 Index 316 - Actual: 0.4114832535885178, Predicted: 0.43545106053352356
2023-08-08 23:38:28,706 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 05:00:00 Index 317 - Actual: 0.40669856459330234, Predicted: 0.47600477933883667
2023-08-08 23:38:28,846 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 06:00:00 Index 318 - Actual: 0.3923444976076542, Predicted: 0.4296792149543762
2023-08-08 23:38:28,985 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 07:00:00 Index 319 - Actual: 0.3540669856459342, Predicted: 0.42877501249313354
2023-08-08 23:38:29,126 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 08:00:00 Index 320 - Actual: 0.4230769230769198, Predicted: 0.4195265769958496
2023-08-08 23:38:29,264 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 09:00:00 Index 321 - Actual: 0.3076923076923208, Predicted: 0.35806727409362793
2023-08-08 23:38:29,406 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 10:00:00 Index 322 - Actual: 0.2820512820512704, Predicted: 0.41875070333480835
2023-08-08 23:38:29,546 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 11:00:00 Index 323 - Actual: 0.4000000000000057, Predicted: 0.4138851463794708
2023-08-08 23:38:29,685 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 12:00:00 Index 324 - Actual: 0.36144578313253817, Predicted: 0.39069682359695435
2023-08-08 23:38:29,822 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 13:00:00 Index 325 - Actual: 0.3734939759036422, Predicted: 0.4767885208129883
2023-08-08 23:38:29,961 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 14:00:00 Index 326 - Actual: 0.43373493975903443, Predicted: 0.3832843601703644
2023-08-08 23:38:30,100 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 15:00:00 Index 327 - Actual: 0.5783132530120412, Predicted: 0.33189213275909424
2023-08-08 23:38:30,239 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 16:00:00 Index 328 - Actual: 0.590361445783131, Predicted: 0.42100703716278076
2023-08-08 23:38:30,376 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 17:00:00 Index 329 - Actual: 0.5662650602409798, Predicted: 0.31362712383270264
2023-08-08 23:38:30,517 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 18:00:00 Index 330 - Actual: 0.28571428571428603, Predicted: 0.4225400984287262
2023-08-08 23:38:30,656 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 19:00:00 Index 331 - Actual: 0.26984126984126977, Predicted: 0.4421830475330353
2023-08-08 23:38:30,797 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 20:00:00 Index 332 - Actual: 0.3492063492063493, Predicted: 0.4903697371482849
2023-08-08 23:38:30,937 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 21:00:00 Index 333 - Actual: 0.8571428571428568, Predicted: 0.4598342180252075
2023-08-08 23:38:31,077 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 22:00:00 Index 334 - Actual: 0.9523809523809526, Predicted: 0.38797375559806824
2023-08-08 23:38:31,216 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-14 23:00:00 Index 335 - Actual: 0.8412698412698412, Predicted: 0.35469314455986023
2023-08-08 23:38:31,356 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 00:00:00 Index 336 - Actual: 0.9047619047619051, Predicted: 0.3432130515575409
2023-08-08 23:38:31,493 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 01:00:00 Index 337 - Actual: 0.9365079365079363, Predicted: 0.45148998498916626
2023-08-08 23:38:31,633 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 02:00:00 Index 338 - Actual: 0.9841269841269842, Predicted: 0.35533595085144043
2023-08-08 23:38:31,774 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 03:00:00 Index 339 - Actual: 0.9705882352941178, Predicted: 0.44565248489379883
2023-08-08 23:38:31,912 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 04:00:00 Index 340 - Actual: 0.0, Predicted: 0.30150607228279114
2023-08-08 23:38:32,050 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 05:00:00 Index 341 - Actual: 0.0, Predicted: 0.3422657251358032
2023-08-08 23:38:32,190 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 06:00:00 Index 342 - Actual: 0.0, Predicted: 0.42713984847068787
2023-08-08 23:38:32,330 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 07:00:00 Index 343 - Actual: 0.0, Predicted: 0.4105868339538574
2023-08-08 23:38:32,468 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 08:00:00 Index 344 - Actual: 0.5, Predicted: 0.3896309435367584
2023-08-08 23:38:32,608 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 09:00:00 Index 345 - Actual: 0.1875000000000142, Predicted: 0.4375862181186676
2023-08-08 23:38:32,748 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 10:00:00 Index 346 - Actual: 0.0, Predicted: 0.32804250717163086
2023-08-08 23:38:32,889 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 11:00:00 Index 347 - Actual: 0.0, Predicted: 0.4248848259449005
2023-08-08 23:38:33,029 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 12:00:00 Index 348 - Actual: 0.3125, Predicted: 0.4855753779411316
2023-08-08 23:38:33,166 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 13:00:00 Index 349 - Actual: 0.4375, Predicted: 0.39194175601005554
2023-08-08 23:38:33,303 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 14:00:00 Index 350 - Actual: 0.7671957671957674, Predicted: 0.49357086420059204
2023-08-08 23:38:33,441 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 15:00:00 Index 351 - Actual: 0.7846889952153111, Predicted: 0.4577244520187378
2023-08-08 23:38:33,579 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 16:00:00 Index 352 - Actual: 0.7177033492822975, Predicted: 0.3905726373195648
2023-08-08 23:38:33,718 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 17:00:00 Index 353 - Actual: 0.44497607655502414, Predicted: 0.48835933208465576
2023-08-08 23:38:33,860 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 18:00:00 Index 354 - Actual: 0.35885167464114964, Predicted: 0.41489067673683167
2023-08-08 23:38:34,012 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 19:00:00 Index 355 - Actual: 0.411483253588516, Predicted: 0.4777252674102783
2023-08-08 23:38:34,151 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 20:00:00 Index 356 - Actual: 0.40669856459330056, Predicted: 0.4332384467124939
2023-08-08 23:38:34,291 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 21:00:00 Index 357 - Actual: 0.3923444976076542, Predicted: 0.4725874662399292
2023-08-08 23:38:34,431 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 22:00:00 Index 358 - Actual: 0.3540669856459342, Predicted: 0.43063944578170776
2023-08-08 23:38:34,572 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-15 23:00:00 Index 359 - Actual: 0.33971291866028785, Predicted: 0.42295852303504944
2023-08-08 23:38:34,712 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 00:00:00 Index 360 - Actual: 0.3076923076923066, Predicted: 0.418439120054245
2023-08-08 23:38:34,850 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 01:00:00 Index 361 - Actual: 0.2820512820512846, Predicted: 0.3611449599266052
2023-08-08 23:38:34,996 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 02:00:00 Index 362 - Actual: 0.4102564102564088, Predicted: 0.4164612293243408
2023-08-08 23:38:35,135 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 03:00:00 Index 363 - Actual: 0.3749999999999858, Predicted: 0.4103949964046478
2023-08-08 23:38:35,275 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 04:00:00 Index 364 - Actual: 0.373493975903628, Predicted: 0.39336463809013367
2023-08-08 23:38:35,413 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 05:00:00 Index 365 - Actual: 0.43373493975906285, Predicted: 0.4740942418575287
2023-08-08 23:38:35,554 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 06:00:00 Index 366 - Actual: 0.5783132530120412, Predicted: 0.38378098607063293
2023-08-08 23:38:35,694 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 07:00:00 Index 367 - Actual: 0.590361445783131, Predicted: 0.3360060751438141
2023-08-08 23:38:35,834 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 08:00:00 Index 368 - Actual: 0.5662650602409798, Predicted: 0.41689133644104004
2023-08-08 23:38:35,974 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 09:00:00 Index 369 - Actual: 0.4819277108433795, Predicted: 0.3175986409187317
2023-08-08 23:38:36,114 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 10:00:00 Index 370 - Actual: 0.2698412698412702, Predicted: 0.4177744686603546
2023-08-08 23:38:36,257 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 11:00:00 Index 371 - Actual: 0.3492063492063493, Predicted: 0.4414747953414917
2023-08-08 23:38:36,407 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 12:00:00 Index 372 - Actual: 0.8571428571428572, Predicted: 0.48834457993507385
2023-08-08 23:38:36,545 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 13:00:00 Index 373 - Actual: 0.9523809523809521, Predicted: 0.45407140254974365
2023-08-08 23:38:36,685 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 14:00:00 Index 374 - Actual: 0.8412698412698414, Predicted: 0.38441237807273865
2023-08-08 23:38:36,823 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 15:00:00 Index 375 - Actual: 0.9047619047619049, Predicted: 0.35555046796798706
2023-08-08 23:38:36,963 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 16:00:00 Index 376 - Actual: 0.9365079365079367, Predicted: 0.3439406156539917
2023-08-08 23:38:37,103 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 17:00:00 Index 377 - Actual: 0.9841269841269837, Predicted: 0.4500998258590698
2023-08-08 23:38:37,246 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 18:00:00 Index 378 - Actual: 0.9682539682539684, Predicted: 0.35660120844841003
2023-08-08 23:38:37,387 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 19:00:00 Index 379 - Actual: 0.9411764705882353, Predicted: 0.4434345066547394
2023-08-08 23:38:37,528 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 20:00:00 Index 380 - Actual: 0.0, Predicted: 0.3052617311477661
2023-08-08 23:38:37,666 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 21:00:00 Index 381 - Actual: 0.0, Predicted: 0.34432870149612427
2023-08-08 23:38:37,806 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 22:00:00 Index 382 - Actual: 0.0, Predicted: 0.4275800287723541
2023-08-08 23:38:37,946 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-16 23:00:00 Index 383 - Actual: 0.4999999999999929, Predicted: 0.408806174993515
2023-08-08 23:38:38,087 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 00:00:00 Index 384 - Actual: 0.1875, Predicted: 0.39281490445137024
2023-08-08 23:38:38,226 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 01:00:00 Index 385 - Actual: 0.0, Predicted: 0.43414306640625
2023-08-08 23:38:38,368 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 02:00:00 Index 386 - Actual: 0.0, Predicted: 0.332097589969635
2023-08-08 23:38:38,508 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 03:00:00 Index 387 - Actual: 0.3124999999999929, Predicted: 0.42385128140449524
2023-08-08 23:38:38,649 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 04:00:00 Index 388 - Actual: 0.4375, Predicted: 0.4760379493236542
2023-08-08 23:38:38,789 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 05:00:00 Index 389 - Actual: 0.0, Predicted: 0.39121347665786743
2023-08-08 23:38:38,930 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 06:00:00 Index 390 - Actual: 0.7619047619047628, Predicted: 0.4884709119796753
2023-08-08 23:38:39,071 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 07:00:00 Index 391 - Actual: 0.7177033492822975, Predicted: 0.459738552570343
2023-08-08 23:38:39,213 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 08:00:00 Index 392 - Actual: 0.4449760765550259, Predicted: 0.3885984420776367
2023-08-08 23:38:39,350 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 09:00:00 Index 393 - Actual: 0.35885167464114787, Predicted: 0.48566538095474243
2023-08-08 23:38:39,491 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 10:00:00 Index 394 - Actual: 0.411483253588516, Predicted: 0.41308698058128357
2023-08-08 23:38:39,632 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 11:00:00 Index 395 - Actual: 0.40669856459330234, Predicted: 0.4744275212287903
2023-08-08 23:38:39,772 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 12:00:00 Index 396 - Actual: 0.392344497607656, Predicted: 0.4294191300868988
2023-08-08 23:38:39,910 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 13:00:00 Index 397 - Actual: 0.3540669856459324, Predicted: 0.4686439037322998
2023-08-08 23:38:40,051 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 14:00:00 Index 398 - Actual: 0.3397129186602861, Predicted: 0.4272656738758087
2023-08-08 23:38:40,193 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 15:00:00 Index 399 - Actual: 0.3444976076555033, Predicted: 0.424144446849823
2023-08-08 23:38:40,335 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 16:00:00 Index 400 - Actual: 0.2820512820512846, Predicted: 0.41792094707489014
2023-08-08 23:38:40,473 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 17:00:00 Index 401 - Actual: 0.410256410256423, Predicted: 0.3637482821941376
2023-08-08 23:38:40,616 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 18:00:00 Index 402 - Actual: 0.3846153846153726, Predicted: 0.4169490933418274
2023-08-08 23:38:40,758 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 19:00:00 Index 403 - Actual: 0.38750000000000284, Predicted: 0.40575069189071655
2023-08-08 23:38:40,899 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 20:00:00 Index 404 - Actual: 0.43373493975903443, Predicted: 0.39754045009613037
2023-08-08 23:38:41,040 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 21:00:00 Index 405 - Actual: 0.5783132530120554, Predicted: 0.47317010164260864
2023-08-08 23:38:41,181 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 22:00:00 Index 406 - Actual: 0.5903614457831168, Predicted: 0.38378217816352844
2023-08-08 23:38:41,322 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-17 23:00:00 Index 407 - Actual: 0.5662650602409656, Predicted: 0.3396252989768982
2023-08-08 23:38:41,493 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 00:00:00 Index 408 - Actual: 0.4819277108433795, Predicted: 0.4096200168132782
2023-08-08 23:38:41,636 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 01:00:00 Index 409 - Actual: 0.4216867469879588, Predicted: 0.3221196234226227
2023-08-08 23:38:41,780 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 02:00:00 Index 410 - Actual: 0.3492063492063493, Predicted: 0.41608574986457825
2023-08-08 23:38:41,937 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 03:00:00 Index 411 - Actual: 0.8571428571428572, Predicted: 0.4398635923862457
2023-08-08 23:38:42,082 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 04:00:00 Index 412 - Actual: 0.9523809523809526, Predicted: 0.4854876697063446
2023-08-08 23:38:42,221 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 05:00:00 Index 413 - Actual: 0.841269841269841, Predicted: 0.451981782913208
2023-08-08 23:38:42,362 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 06:00:00 Index 414 - Actual: 0.9047619047619049, Predicted: 0.37943074107170105
2023-08-08 23:38:42,503 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 07:00:00 Index 415 - Actual: 0.9365079365079365, Predicted: 0.3551848828792572
2023-08-08 23:38:42,643 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 08:00:00 Index 416 - Actual: 0.9841269841269842, Predicted: 0.34377095103263855
2023-08-08 23:38:42,782 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 09:00:00 Index 417 - Actual: 0.9682539682539679, Predicted: 0.44859078526496887
2023-08-08 23:38:42,920 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 10:00:00 Index 418 - Actual: 0.9365079365079367, Predicted: 0.35667937994003296
2023-08-08 23:38:43,061 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 11:00:00 Index 419 - Actual: 0.8088235294117647, Predicted: 0.4388493597507477
2023-08-08 23:38:43,200 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 12:00:00 Index 420 - Actual: 0.0, Predicted: 0.3082931935787201
2023-08-08 23:38:43,339 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 13:00:00 Index 421 - Actual: 0.0, Predicted: 0.3448554575443268
2023-08-08 23:38:43,479 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 14:00:00 Index 422 - Actual: 0.5000000000000071, Predicted: 0.4280105233192444
2023-08-08 23:38:43,630 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 15:00:00 Index 423 - Actual: 0.1874999999999858, Predicted: 0.4072313606739044
2023-08-08 23:38:43,780 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 16:00:00 Index 424 - Actual: 0.0, Predicted: 0.3938356041908264
2023-08-08 23:38:43,917 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 17:00:00 Index 425 - Actual: 0.0, Predicted: 0.42967817187309265
2023-08-08 23:38:44,061 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 18:00:00 Index 426 - Actual: 0.3125, Predicted: 0.33868616819381714
2023-08-08 23:38:44,200 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 19:00:00 Index 427 - Actual: 0.4374999999999929, Predicted: 0.41905122995376587
2023-08-08 23:38:44,339 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 20:00:00 Index 428 - Actual: 0.0, Predicted: 0.46765202283859253
2023-08-08 23:38:44,479 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 21:00:00 Index 429 - Actual: 0.0, Predicted: 0.3920857012271881
2023-08-08 23:38:44,619 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 22:00:00 Index 430 - Actual: 0.6878306878306883, Predicted: 0.48595377802848816
2023-08-08 23:38:44,761 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-18 23:00:00 Index 431 - Actual: 0.4449760765550259, Predicted: 0.45657405257225037
2023-08-08 23:38:44,901 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 00:00:00 Index 432 - Actual: 0.35885167464114964, Predicted: 0.3848233222961426
2023-08-08 23:38:45,041 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 01:00:00 Index 433 - Actual: 0.4114832535885178, Predicted: 0.4829602539539337
2023-08-08 23:38:45,181 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 02:00:00 Index 434 - Actual: 0.40669856459330234, Predicted: 0.41204431653022766
2023-08-08 23:38:45,321 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 03:00:00 Index 435 - Actual: 0.3923444976076542, Predicted: 0.46864670515060425
2023-08-08 23:38:45,461 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 04:00:00 Index 436 - Actual: 0.3540669856459324, Predicted: 0.42648306488990784
2023-08-08 23:38:45,597 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 05:00:00 Index 437 - Actual: 0.33971291866028785, Predicted: 0.4655896723270416
2023-08-08 23:38:45,739 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 06:00:00 Index 438 - Actual: 0.3444976076555015, Predicted: 0.42282217741012573
2023-08-08 23:38:45,879 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 07:00:00 Index 439 - Actual: 0.35885167464114964, Predicted: 0.4255930781364441
2023-08-08 23:38:46,019 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 08:00:00 Index 440 - Actual: 0.410256410256423, Predicted: 0.416878342628479
2023-08-08 23:38:46,158 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 09:00:00 Index 441 - Actual: 0.3846153846153868, Predicted: 0.36429551243782043
2023-08-08 23:38:46,299 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 10:00:00 Index 442 - Actual: 0.3974358974358694, Predicted: 0.4144447445869446
2023-08-08 23:38:46,451 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 11:00:00 Index 443 - Actual: 0.45000000000000284, Predicted: 0.40275415778160095
2023-08-08 23:38:46,591 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 12:00:00 Index 444 - Actual: 0.5783132530120412, Predicted: 0.39673468470573425
2023-08-08 23:38:46,729 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 13:00:00 Index 445 - Actual: 0.5903614457831594, Predicted: 0.4707878828048706
2023-08-08 23:38:46,870 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 14:00:00 Index 446 - Actual: 0.5662650602409798, Predicted: 0.385410875082016
2023-08-08 23:38:47,010 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 15:00:00 Index 447 - Actual: 0.4819277108433653, Predicted: 0.3451313078403473
2023-08-08 23:38:47,152 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 16:00:00 Index 448 - Actual: 0.4216867469879588, Predicted: 0.40520772337913513
2023-08-08 23:38:47,290 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 17:00:00 Index 449 - Actual: 0.3734939759036422, Predicted: 0.3256987929344177
2023-08-08 23:38:47,431 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 18:00:00 Index 450 - Actual: 0.8571428571428572, Predicted: 0.41493675112724304
2023-08-08 23:38:47,572 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 19:00:00 Index 451 - Actual: 0.9523809523809523, Predicted: 0.4380187690258026
2023-08-08 23:38:47,711 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 20:00:00 Index 452 - Actual: 0.8412698412698414, Predicted: 0.48202386498451233
2023-08-08 23:38:47,851 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 21:00:00 Index 453 - Actual: 0.9047619047619047, Predicted: 0.4487859308719635
2023-08-08 23:38:47,992 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 22:00:00 Index 454 - Actual: 0.9365079365079367, Predicted: 0.3779568672180176
2023-08-08 23:38:48,131 - BARKLY-OOS (CAERLEON) - INFO - Date 2010-01-19 23:00:00 Index 455 - Actual: 0.9841269841269842, Predicted: 0.3564209043979645
